ID,source,id_str,text,created_at,retweet_count,in_reply_to_user_id_str,favorite_count,is_retweet,android
1680,Twitter for iPhone,7.52E+17,Isn't it sad that on a day of national tragedy Hillary Clinton is answering softball questions about her email lies on atCNN?,Fri Jul 08 21:31:01 +0000 2016,13748,,41848,FALSE,0
1681,Twitter for iPhone,7.51E+17,"Due to the horrific events taking place in our country, I have decided to postpone my speech on economic opportunity- today in Miami.",Fri Jul 08 14:32:15 +0000 2016,8817,,40164,FALSE,0
1682,Twitter for iPhone,7.51E+17,Last night's horrific execution-style shootings of 12 Dallas law enforcement officers...https://t.co/mwzYU98yTt,Fri Jul 08 13:20:47 +0000 2016,7237,,19359,FALSE,0
1683,Twitter for Android,7.51E+17,Prayers and condolences to all of the families who are so thoroughly devastated by the horrors we are all watching take place in our country,Fri Jul 08 11:02:41 +0000 2016,28267,,83769,FALSE,1
1684,Twitter for Android,7.51E+17,"After today, Crooked Hillary can officially be called Lyin' Crooked Hillary.",Fri Jul 08 01:52:04 +0000 2016,19665,,53961,FALSE,1
1685,Twitter for iPhone,7.51E+17,"Thank you Speaker atPRyan!
hashtagAmericaFirst hashtagTrump2016  https://t.co/PPsyxGPdFc",Thu Jul 07 20:09:59 +0000 2016,4528,,14553,FALSE,0
1686,Twitter for iPhone,7.51E+17,hashtagMakeAmericaGreatAgain  https://t.co/fxlVgfAA1l,Thu Jul 07 20:06:17 +0000 2016,6479,,18093,FALSE,0
1687,Twitter for iPhone,7.51E+17,Thank you Rep. Collins! hashtagTrump2016 https://t.co/zkmPywMDxg,Thu Jul 07 20:04:58 +0000 2016,3288,,10484,FALSE,0
1688,Twitter for Android,7.51E+17,Just leaving D.C. Had great meetings with Republicans in the House and Senate. Very interesting day! These are people who love our country!,Thu Jul 07 18:07:28 +0000 2016,6801,,27028,FALSE,1
1689,Twitter for iPhone,7.51E+17,"Great being in Cincinnati, Ohio last night- thank you! Off to Washington D.C. now. hashtagTrump2016 hashtagAmericaFirst https://t.co/sryJgRyd56",Thu Jul 07 11:33:49 +0000 2016,4942,,19545,FALSE,0
1690,Twitter for iPhone,7.51E+17,"Where is the outrage for this Disney book? Is this the 'Star of David' also? 
Dishonest media! hashtagFrozen https://t.co/4LJBpSm8xa",Thu Jul 07 01:34:20 +0000 2016,25762,,61853,FALSE,0
1691,Twitter for iPhone,7.51E+17,"To all of my twitter followers, please contribute whatever you can to the campaign. We must beat Crooked Hillary. https://t.co/Xv8Q1GuWiH",Wed Jul 06 21:58:50 +0000 2016,9615,,24409,FALSE,0
1692,Twitter Web Client,7.51E+17,Convention speaker schedule to be released tomorrow. Let today be devoted to Crooked Hillary and the rigged system under which we live.,Wed Jul 06 15:32:35 +0000 2016,8228,,24462,FALSE,0
1693,Twitter for Android,7.51E+17,"I have over seven million hits on social media re Crooked Hillary Clinton. Check it out Sleepy Eyes, atMarkHalperin atNBCPolitics",Wed Jul 06 14:06:38 +0000 2016,5014,,16589,FALSE,1
1694,Twitter for Android,7.51E+17,"Sleepy eyes Chuck Todd, a man with so little touch for politics, is at it again.He could not have watched my standing ovation speech in N.C.",Wed Jul 06 14:01:09 +0000 2016,4224,,15070,FALSE,1
1695,Twitter for Android,7.51E+17,Even the once great Caesars is bankrupt in A.C. Others to follow. Ask the Democrat City Council what happened to Atlantic City.,Wed Jul 06 13:24:50 +0000 2016,4934,,14681,FALSE,1
1696,Twitter for Android,7.51E+17,"Hillary Clinton should ask why the Democrat pols in Atlantic City made all the wrong moves - Convention Center, Airport - and destroyed City",Wed Jul 06 13:12:43 +0000 2016,4292,,13544,FALSE,1
1697,Twitter for Android,7.51E+17,"I made a lot of money in Atlantic City and left 7 years ago, great timing (as all know). Pols made big mistakes, now many bankruptcies.",Wed Jul 06 13:08:44 +0000 2016,3526,,12826,FALSE,1
1698,Twitter for Android,7.51E+17,"Crooked Hillary Clinton lied to the FBI and to the people of our country. She is sooooo guilty. But watch, her time will come!",Wed Jul 06 12:31:27 +0000 2016,10376,,28329,FALSE,1
1699,Twitter for iPhone,7.51E+17,"The rigged system may have helped Hillary Clinton escape criminal charges, but...https://t.co/KO64IAMDgj https://t.co/8CBSfNpl2l",Wed Jul 06 12:11:03 +0000 2016,7099,,16142,FALSE,0
1700,Twitter for Android,7.51E+17,"Crooked Hillary has once again been proven to be a person who is dishonest, incompetent and of very bad judgement.",Wed Jul 06 11:21:34 +0000 2016,8445,,24447,FALSE,1
1701,Twitter for Android,7.51E+17,"Crooked Hillary Clinton and her team ""were extremely careless in their handling of very sensitive, highly classified information."" Not fit!",Wed Jul 06 11:12:45 +0000 2016,7802,,23041,FALSE,1
1702,Twitter for Android,7.51E+17,Crooked Hillary Clinton is unfit to serve as President of the U.S. Her temperament is weak and her opponents are strong. BAD JUDGEMENT!,Wed Jul 06 04:36:31 +0000 2016,8388,,26365,FALSE,1
1703,Twitter for Android,7.51E+17,"I don't think the voters will forget the rigged system that allowed Crooked Hillary to get away with ""murder."" Come November 8, she's out!",Wed Jul 06 04:30:04 +0000 2016,12931,,37161,FALSE,1
1704,Twitter for Android,7.51E+17,Raised a lot of money for the Republican Party. There will be a big gasp when the figures are announced in the morning. Lots of support! Win,Wed Jul 06 04:23:03 +0000 2016,6073,,25238,FALSE,1
1705,Twitter for iPhone,7.51E+17,I will be interviewed by atoreillyfactor tonight on atFoxNews at 11pm. Enjoy!,Wed Jul 06 02:21:20 +0000 2016,2311,,10637,FALSE,0
1706,Twitter for iPhone,7.50E+17,"My son, atEricTrump will be interviewed by atSeanHannity tonight at 10pm on atFoxNews. Enjoy!",Wed Jul 06 00:52:40 +0000 2016,2743,,12260,FALSE,0
1707,Twitter Web Client,7.50E+17,Looking forward to meeting with atSenBobCorker in a little while. We will be traveling to North Carolina together today.,Tue Jul 05 18:36:15 +0000 2016,3850,,15765,FALSE,0
1708,Twitter Web Client,7.50E+17,FBI director said Crooked Hillary compromised our national security. No charges. Wow! hashtagRiggedSystem,Tue Jul 05 15:39:06 +0000 2016,40146,,78067,FALSE,0
1709,Twitter Web Client,7.50E+17,"The system is rigged. General Petraeus got in trouble for far less. Very very unfair! As usual, bad judgment.",Tue Jul 05 15:37:23 +0000 2016,22434,,55949,FALSE,0
1710,Twitter for Android,7.50E+17,It was great spending time with atjoniernst yesterday. She has done a fantastic job for the people of Iowa and U.S. Will see her again!,Tue Jul 05 12:05:46 +0000 2016,3823,,15035,FALSE,1
1711,Twitter for Android,7.50E+17,Taxpayers are paying a fortune for the use of Air Force One on the campaign trail by President Obama and Crooked Hillary. A total disgrace!,Tue Jul 05 11:14:58 +0000 2016,14660,,38176,FALSE,1
1712,Twitter for Android,7.50E+17,"On atFoxNews at 7:00 P.M. ""Special: Meet the Trumps"" Hope you enjoy!",Mon Jul 04 22:59:46 +0000 2016,2945,,12772,FALSE,1
1713,Twitter for Android,7.50E+17,Why is President Obama allowed to use Air Force One on the campaign trail with Crooked Hillary? She is flying with him tomorrow. Who pays?,Mon Jul 04 22:30:15 +0000 2016,21965,,56036,FALSE,1
1714,Twitter for Android,7.50E+17,"With Hillary and Obama, the terrorist attacks will only get worse. Politically correct fools, won't even call it what it is - RADICAL ISLAM!",Mon Jul 04 15:34:15 +0000 2016,12179,,32641,FALSE,1
1715,Twitter for Android,7.50E+17,"Crooked Hillary Clinton is ""guilty as hell"" but the system is totally rigged and corrupt! Where are the 33,000 missing e-mails?",Mon Jul 04 15:26:56 +0000 2016,10675,,28516,FALSE,1
1716,Twitter for Android,7.50E+17,The only people who are not interested in being the V.P. pick are the people who have not been asked!,Mon Jul 04 14:25:04 +0000 2016,4750,,17316,FALSE,1
1717,Twitter for Android,7.50E+17,I look forward to meeting atjoniernst today in New Jersey. She has done a great job as Senator of Iowa!,Mon Jul 04 14:19:13 +0000 2016,3234,,12562,FALSE,1
1718,Twitter for Android,7.50E+17,"Spent time with Indiana Governor Mike Pence and family yesterday. Very impressed, great people!",Mon Jul 04 14:11:09 +0000 2016,3427,,13908,FALSE,1
1719,Twitter for Android,7.50E+17,"Senator Tom Cotton was great on Meet the Press yesterday. Despite a totally one-sided interview by Chuck Todd, the end result was solid!",Mon Jul 04 13:56:34 +0000 2016,3453,,13674,FALSE,1
1720,Twitter for Android,7.50E+17,"Dishonest media is trying their absolute best to depict a star in a tweet as the Star of David rather than a Sheriff's Star, or plain star!",Mon Jul 04 13:42:16 +0000 2016,7368,,24255,FALSE,1
1721,Twitter for iPhone,7.50E+17,Happy 4th of July! hashtagTrump2016 hashtagAmericaFirst https://t.co/Ndb3AQrLtY https://t.co/YhHyQjwJW6,Mon Jul 04 13:32:35 +0000 2016,7751,,20511,FALSE,0
1722,Twitter for Android,7.50E+17,Crooked Hillary will NEVER be able to handle the complexities and danger of ISIS - it will just go on forever. We need change!,Mon Jul 04 12:00:11 +0000 2016,6654,,19947,FALSE,1
1723,Twitter for Android,7.50E+17,"The third mass attack (slaughter) in days by ISIS. 200 dead in Baghdad, worst in many years. We do not have leadership that can stop this!",Mon Jul 04 11:54:40 +0000 2016,6921,,20028,FALSE,1
1724,Twitter for Android,7.50E+17,"In Bangladesh, hostages were immediately killed by ISIS terrorists if they were unable to cite a verse from the Koran. 20 were killed!",Mon Jul 04 11:35:16 +0000 2016,5705,,14309,FALSE,1
1725,Twitter for Android,7.50E+17,I believe that Crooked Hillary sent Bill to have the meeting with the U.S.A.G. So Bill is not in trouble with H except that he got caught!,Sun Jul 03 21:46:58 +0000 2016,6384,,20317,FALSE,1
1726,Twitter for Android,7.50E+17,"The SECRET meeting between Bill Clinton and the U.S.A.G. in back of closed plane was heightened with FBI shouting ""go away, no pictures.""",Sun Jul 03 21:43:25 +0000 2016,8198,,22232,FALSE,1
1727,Twitter for Android,7.50E+17,"Does anybody really believe that Bill Clinton and the U.S.A.G. talked only about ""grandkids"" and golf for 37 minutes in plane on tarmac?",Sun Jul 03 21:38:20 +0000 2016,7838,,22142,FALSE,1
1728,Twitter for Android,7.50E+17,"""THE SYSTEM IS RIGGED!""",Sun Jul 03 21:00:39 +0000 2016,10258,,24611,FALSE,1
1729,Twitter for Android,7.50E+17,"On Saturday a great man, Elie Wiesel, passed away.The world is a better place because of him and his belief that good can triumph over evil!",Sun Jul 03 20:47:51 +0000 2016,5609,,21129,FALSE,1
1730,Twitter for Android,7.50E+17,Crooked Hillary Clinton knew that her husband wanted to meet with the U.S.A.G. to work out a deal. The system is totally rigged &amp; corrupt!,Sun Jul 03 20:20:20 +0000 2016,8721,,24353,FALSE,1
1731,Twitter for Android,7.50E+17,Only a fool would believe that the meeting between Bill Clinton and the U.S.A.G. was not arranged or that Crooked Hillary did not know.,Sun Jul 03 20:16:23 +0000 2016,9361,,26988,FALSE,1
1732,Twitter for Android,7.50E+17,"Just watched atmeetthepress and how totally biased against me Chuck Todd, and the entire show, is against me.The good news-the people get it!",Sun Jul 03 17:40:49 +0000 2016,5810,,19956,FALSE,1
1733,Twitter for Android,7.49E+17,"It was just announced-by sources-that no charges will be brought against Crooked Hillary Clinton. Like I said, the system is totally rigged!",Sat Jul 02 21:13:02 +0000 2016,20984,,49414,FALSE,1
1734,Twitter for Android,7.49E+17,It is impossible for the FBI not to recommend criminal charges against Hillary Clinton. What she did was wrong! What Bill did was stupid!,Sat Jul 02 20:39:39 +0000 2016,12848,,35934,FALSE,1
1735,Twitter for iPhone,7.49E+17,Thank you atgreta. hashtagImWithYou https://t.co/SLdqNhD4Tm,Sat Jul 02 15:33:19 +0000 2016,5933,,14494,FALSE,0
1736,Twitter for iPhone,7.49E+17,"Thank you for your support!
hashtagAmericaFirst hashtagLeadRight2016  https://t.co/a6f6xZNrym",Sat Jul 02 15:32:04 +0000 2016,2951,,9112,FALSE,0
1737,Twitter for iPhone,7.49E+17,Thank you! hashtagAmericaFirst https://t.co/MYG45LxGmH,Sat Jul 02 15:23:25 +0000 2016,8456,,23954,FALSE,0
1738,Twitter for iPhone,7.49E+17,"If I become the next POTUS- they will not be ignoring! hashtagAmericaFirst 
https://t.co/97R0cQdnGI",Sat Jul 02 15:19:35 +0000 2016,4039,,9983,FALSE,0
1739,Twitter for iPhone,7.49E+17,"Crooked Hillary -- Makes History! 
hashtagImWithYou hashtagAmericaFirst https://t.co/PKQhYhMmIX",Sat Jul 02 15:19:19 +0000 2016,10995,,25393,FALSE,0
1740,Twitter for iPhone,7.49E+17,The hashtag2A to our Constitution is clear. The right of the people to keep &amp; bear Arms shall not be infringed upon. https://t.co/sqe12D0MBJ,Sat Jul 02 13:55:45 +0000 2016,10161,,25599,FALSE,0
1741,Twitter for iPhone,7.49E+17,hashtagAmericaFirst hashtagImWithYou https://t.co/iEcnnlJ728,Sat Jul 02 13:45:16 +0000 2016,5875,,16330,FALSE,0
1742,Twitter for Android,7.49E+17,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release",Sat Jul 02 11:55:14 +0000 2016,4584,,14576,FALSE,1
1743,Twitter for Android,7.49E+17,"Just read in the failing atnytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!",Sat Jul 02 11:48:18 +0000 2016,4007,,12865,FALSE,1
1744,Twitter for iPhone,7.49E+17,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! hashtagImWithYou hashtagAmericaFirst https://t.co/Vd2A747L29,Sat Jul 02 01:29:25 +0000 2016,5015,,14064,FALSE,0
1745,Twitter for Android,7.49E+17,Just returned from Colorado. Amazing crowd!,Sat Jul 02 01:19:46 +0000 2016,3123,,15039,FALSE,1
1746,Twitter for iPhone,7.49E+17,"Thank you for inviting me to the Western Conservative Summit in Colorado! hashtagImWithYou hashtagWCS16 
https://t.co/lK3UW4fY2q https://t.co/QDQhRRuBbG",Fri Jul 01 19:47:04 +0000 2016,4049,,13385,FALSE,0
1747,Twitter for iPhone,7.49E+17,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! hashtagImWithYou hashtagAmericaFirst https://t.co/ravfFT5UBE,Fri Jul 01 17:07:52 +0000 2016,7999,,25995,FALSE,0
1748,Twitter for iPhone,7.49E+17,"These crimes won't be happening if I'm elected POTUS. Killer should have never been here. hashtagAmericaFirst 
https://t.co/XDGKaj0ico",Fri Jul 01 16:43:56 +0000 2016,6938,,14580,FALSE,0
1749,Twitter for iPhone,7.49E+17,"Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while:
https://t.co/Cv1HzKVbiT",Fri Jul 01 15:51:46 +0000 2016,4172,,9426,FALSE,0
1750,Twitter for iPhone,7.49E+17,Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. https://t.co/zauQ6kb9Hj,Fri Jul 01 13:32:19 +0000 2016,5494,,13682,FALSE,0
1751,Twitter for iPhone,7.49E+17,.atTraceAdkins great job on FOX this morning. Keep up the good work!,Fri Jul 01 13:24:14 +0000 2016,2531,,10328,FALSE,0
1752,Twitter for iPhone,7.49E+17,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?,Fri Jul 01 12:12:48 +0000 2016,10665,,27345,FALSE,0
1753,Twitter for iPhone,7.49E+17,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.,Fri Jul 01 12:12:06 +0000 2016,7841,,20146,FALSE,0
1754,Twitter for iPhone,7.49E+17,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!",Fri Jul 01 12:11:41 +0000 2016,5956,,18164,FALSE,0
1755,Twitter Web Client,7.49E+17,"hashtagThrowbackThursday hashtagTrump2016
https://t.co/gFtspBViXe",Fri Jul 01 02:59:43 +0000 2016,5094,,13506,FALSE,0
1756,Twitter for iPhone,7.49E+17,I will be interviewed by atSeanHannity tonight at 10pm on FOX! Enjoy!,Thu Jun 30 22:41:28 +0000 2016,3005,,11071,FALSE,0
1757,Twitter for iPhone,7.49E+17,"The reason I put up approximately $50 million for my successful primary campaign is very simple, I want to MAKE AMERICA GREAT AGAIN!",Thu Jun 30 19:30:54 +0000 2016,8477,,26983,FALSE,0
1758,Twitter for iPhone,7.49E+17,I have self funded my winning primary campaign with an approx. $50 million loan. I have totally terminated the loan!,Thu Jun 30 19:30:20 +0000 2016,4998,,18478,FALSE,0
1759,Twitter for iPhone,7.49E+17,The very dishonest atNBCNews refuses to accept the fact that I have forgiven my $50 million loan to my campaign. Done deal!,Thu Jun 30 19:29:48 +0000 2016,5291,,16383,FALSE,0
1760,Twitter for iPhone,7.49E+17,"One of the reasons Hillary hid her emails was so the public wouldn't see how she got rich- selling out America. 
https://t.co/mO9QrmYXRD",Thu Jun 30 19:28:27 +0000 2016,7800,,17155,FALSE,0
1761,Twitter for iPhone,7.49E+17,"Why would college graduates want Crooked Hillary as their President? She will destroy them! 
https://t.co/S80xxdeHfG",Thu Jun 30 18:53:11 +0000 2016,4998,,12052,FALSE,0
1762,Twitter Web Client,7.49E+17,New book by atericbolling is absolutely terrific and a must read! hashtagWakeUpAmerica,Thu Jun 30 17:32:20 +0000 2016,4051,,11156,FALSE,0
1763,Twitter Web Client,7.49E+17,The story with Hillary will never change. https://t.co/h0Av3TAIiM,Thu Jun 30 14:48:18 +0000 2016,5954,,12948,FALSE,0
1764,Twitter for Android,7.48E+17,"For reasons only they can explain, the atUSChamber wants to continue our bad trade deals rather than renegotiating and making them better.",Thu Jun 30 02:39:36 +0000 2016,5413,,15214,FALSE,1
1765,Twitter for Android,7.48E+17,Tremendous day in Massachusetts and Maine. Thank you to everyone for making it so special!,Thu Jun 30 02:30:59 +0000 2016,3325,,13969,FALSE,1
1766,Twitter for Android,7.48E+17,"""atGengm7: atjakeda atrealDonaldTrump As of April this year, Hillary had spent $264,000,000 on her campaign Mr.Trump $55,000,000. self funding""",Thu Jun 30 01:46:50 +0000 2016,5894,,16371,FALSE,1
1767,Twitter for Android,7.48E+17,I will be on atoreillyfactor at 8:00 P.M. Enjoy!,Wed Jun 29 22:57:44 +0000 2016,2425,,10235,FALSE,1
1768,Twitter for iPhone,7.48E+17,ISIS exploded on Hillary Clinton's watch- she's done nothing about it and never will. Not capable!,Wed Jun 29 18:21:38 +0000 2016,10032,,26613,FALSE,0
1769,Twitter for iPhone,7.48E+17,"Will be in Bangor, Maine today! Join me- 4pmE at the Cross Insurance Center! https://t.co/y4n4nERPFr https://t.co/7LAPewxE05",Wed Jun 29 14:48:24 +0000 2016,2734,,9561,FALSE,0
